timestamp,log_type,message,stacktrace
153.422,Log,Button held,UnityEngine.Debug:Log (object).  ProjectileTask:Update () (at Assets/Scripts/Tasks/ProjectileTask.cs:195).  
153.54,Log,Launch force (0.17 0.00 0.91),UnityEngine.Debug:Log (object).  ProjectileTask:FixedUpdate () (at Assets/Scripts/Tasks/ProjectileTask.cs:175).  
153.54,Log,Launch mag 0.9224113,UnityEngine.Debug:Log (object).  ProjectileTask:FixedUpdate () (at Assets/Scripts/Tasks/ProjectileTask.cs:176).  
155.14,Warning,Setting linear velocity of a kinematic body is not supported.,UnityEngine.Rigidbody:set_velocity (UnityEngine.Vector3).  BallDetector:OnTriggerEnter (UnityEngine.Collider) (at Assets/Scripts/Tasks/BallDetector.cs:14).  
155.1474,Log,The distance from target is 0.2306518 units,UnityEngine.Debug:Log (object).  ProjectileTask:CalculatePoints (bool) (at Assets/Scripts/Tasks/ProjectileTask.cs:398).  ProjectileTask:Update () (at Assets/Scripts/Tasks/ProjectileTask.cs:312).  
155.1474,Log,Target width 0.2519452,UnityEngine.Debug:Log (object).  ProjectileTask:CalculatePoints (bool) (at Assets/Scripts/Tasks/ProjectileTask.cs:408).  ProjectileTask:Update () (at Assets/Scripts/Tasks/ProjectileTask.cs:312).  
155.1474,Log,Scored 1 points,UnityEngine.Debug:Log (object).  ProjectileTask:CalculatePoints (bool) (at Assets/Scripts/Tasks/ProjectileTask.cs:420).  ProjectileTask:Update () (at Assets/Scripts/Tasks/ProjectileTask.cs:312).  
155.1474,Log,Ball came to a stop
1 points,UnityEngine.Debug:Log (object).  ProjectileTask/<DisplayMessage>d__39:MoveNext () (at Assets/Scripts/Tasks/ProjectileTask.cs:364).  UnityEngine.MonoBehaviour:StartCoroutine (System.Collections.IEnumerator).  ProjectileTask:Update () (at Assets/Scripts/Tasks/ProjectileTask.cs:313).  
155.15,Warning,Setting linear velocity of a kinematic body is not supported.,UnityEngine.Rigidbody:set_velocity (UnityEngine.Vector3).  BallDetector:OnTriggerEnter (UnityEngine.Collider) (at Assets/Scripts/Tasks/BallDetector.cs:14).  
156.6648,Warning,Setting linear velocity of a kinematic body is not supported.,UnityEngine.Rigidbody:set_velocity (UnityEngine.Vector3).  ProjectileTask:TaskBegin () (at Assets/Scripts/Tasks/ProjectileTask.cs:490).  ExperimentController:TrialBegin () (at Assets/Scripts/Core/ExperimentController.cs:275).  UnityEngine.Events.UnityEvent`1<UXF.Trial>:Invoke (UXF.Trial).  UXF.Trial:Begin () (at Assets/UXF/Scripts/Etc/Trial.cs:129).  UXF.Session:BeginNextTrial () (at Assets/UXF/Scripts/Session.cs:429).  UXF.Session:BeginNextTrialSafe () (at Assets/UXF/Scripts/Session.cs:439).  ExperimentController:BeginNextTrial () (at Assets/Scripts/Core/ExperimentController.cs:238).  ExperimentController:TrialEnd () (at Assets/Scripts/Core/ExperimentController.cs:320).  UnityEngine.Events.UnityEvent`1<UXF.Trial>:Invoke (UXF.Trial).  UXF.Trial:End () (at Assets/UXF/Scripts/Etc/Trial.cs:146).  UXF.Session:EndCurrentTrial () (at Assets/UXF/Scripts/Session.cs:421).  ExperimentController:Update () (at Assets/Scripts/Core/ExperimentController.cs:72).  
156.6648,Warning,Setting angular velocity of a kinematic body is not supported.,UnityEngine.Rigidbody:set_angularVelocity (UnityEngine.Vector3).  ProjectileTask:TaskBegin () (at Assets/Scripts/Tasks/ProjectileTask.cs:491).  ExperimentController:TrialBegin () (at Assets/Scripts/Core/ExperimentController.cs:275).  UnityEngine.Events.UnityEvent`1<UXF.Trial>:Invoke (UXF.Trial).  UXF.Trial:Begin () (at Assets/UXF/Scripts/Etc/Trial.cs:129).  UXF.Session:BeginNextTrial () (at Assets/UXF/Scripts/Session.cs:429).  UXF.Session:BeginNextTrialSafe () (at Assets/UXF/Scripts/Session.cs:439).  ExperimentController:BeginNextTrial () (at Assets/Scripts/Core/ExperimentController.cs:238).  ExperimentController:TrialEnd () (at Assets/Scripts/Core/ExperimentController.cs:320).  UnityEngine.Events.UnityEvent`1<UXF.Trial>:Invoke (UXF.Trial).  UXF.Trial:End () (at Assets/UXF/Scripts/Etc/Trial.cs:146).  UXF.Session:EndCurrentTrial () (at Assets/UXF/Scripts/Session.cs:421).  ExperimentController:Update () (at Assets/Scripts/Core/ExperimentController.cs:72).  
157.5418,Log,Button held,UnityEngine.Debug:Log (object).  ProjectileTask:Update () (at Assets/Scripts/Tasks/ProjectileTask.cs:195).  
157.63,Log,Launch force (-0.22 0.00 1.31),UnityEngine.Debug:Log (object).  ProjectileTask:FixedUpdate () (at Assets/Scripts/Tasks/ProjectileTask.cs:175).  
157.63,Log,Launch mag 1.324277,UnityEngine.Debug:Log (object).  ProjectileTask:FixedUpdate () (at Assets/Scripts/Tasks/ProjectileTask.cs:176).  
158.73,Warning,Setting linear velocity of a kinematic body is not supported.,UnityEngine.Rigidbody:set_velocity (UnityEngine.Vector3).  BallDetector:OnTriggerEnter (UnityEngine.Collider) (at Assets/Scripts/Tasks/BallDetector.cs:14).  
158.74,Warning,Setting linear velocity of a kinematic body is not supported.,UnityEngine.Rigidbody:set_velocity (UnityEngine.Vector3).  BallDetector:OnTriggerEnter (UnityEngine.Collider) (at Assets/Scripts/Tasks/BallDetector.cs:14).  
158.7401,Log,The distance from target is 0.1120588 units,UnityEngine.Debug:Log (object).  ProjectileTask:CalculatePoints (bool) (at Assets/Scripts/Tasks/ProjectileTask.cs:398).  ProjectileTask:Update () (at Assets/Scripts/Tasks/ProjectileTask.cs:287).  
158.7401,Log,Scored 5 points,UnityEngine.Debug:Log (object).  ProjectileTask:CalculatePoints (bool) (at Assets/Scripts/Tasks/ProjectileTask.cs:420).  ProjectileTask:Update () (at Assets/Scripts/Tasks/ProjectileTask.cs:287).  
158.7401,Log,Target hit
5 points,UnityEngine.Debug:Log (object).  ProjectileTask/<DisplayMessage>d__39:MoveNext () (at Assets/Scripts/Tasks/ProjectileTask.cs:364).  UnityEngine.MonoBehaviour:StartCoroutine (System.Collections.IEnumerator).  ProjectileTask:Update () (at Assets/Scripts/Tasks/ProjectileTask.cs:288).  
160.2584,Warning,Setting linear velocity of a kinematic body is not supported.,UnityEngine.Rigidbody:set_velocity (UnityEngine.Vector3).  ProjectileTask:TaskBegin () (at Assets/Scripts/Tasks/ProjectileTask.cs:490).  ExperimentController:TrialBegin () (at Assets/Scripts/Core/ExperimentController.cs:275).  UnityEngine.Events.UnityEvent`1<UXF.Trial>:Invoke (UXF.Trial).  UXF.Trial:Begin () (at Assets/UXF/Scripts/Etc/Trial.cs:129).  UXF.Session:BeginNextTrial () (at Assets/UXF/Scripts/Session.cs:429).  UXF.Session:BeginNextTrialSafe () (at Assets/UXF/Scripts/Session.cs:439).  ExperimentController:BeginNextTrial () (at Assets/Scripts/Core/ExperimentController.cs:238).  ExperimentController:TrialEnd () (at Assets/Scripts/Core/ExperimentController.cs:320).  UnityEngine.Events.UnityEvent`1<UXF.Trial>:Invoke (UXF.Trial).  UXF.Trial:End () (at Assets/UXF/Scripts/Etc/Trial.cs:146).  UXF.Session:EndCurrentTrial () (at Assets/UXF/Scripts/Session.cs:421).  ExperimentController:Update () (at Assets/Scripts/Core/ExperimentController.cs:72).  
160.2584,Warning,Setting angular velocity of a kinematic body is not supported.,UnityEngine.Rigidbody:set_angularVelocity (UnityEngine.Vector3).  ProjectileTask:TaskBegin () (at Assets/Scripts/Tasks/ProjectileTask.cs:491).  ExperimentController:TrialBegin () (at Assets/Scripts/Core/ExperimentController.cs:275).  UnityEngine.Events.UnityEvent`1<UXF.Trial>:Invoke (UXF.Trial).  UXF.Trial:Begin () (at Assets/UXF/Scripts/Etc/Trial.cs:129).  UXF.Session:BeginNextTrial () (at Assets/UXF/Scripts/Session.cs:429).  UXF.Session:BeginNextTrialSafe () (at Assets/UXF/Scripts/Session.cs:439).  ExperimentController:BeginNextTrial () (at Assets/Scripts/Core/ExperimentController.cs:238).  ExperimentController:TrialEnd () (at Assets/Scripts/Core/ExperimentController.cs:320).  UnityEngine.Events.UnityEvent`1<UXF.Trial>:Invoke (UXF.Trial).  UXF.Trial:End () (at Assets/UXF/Scripts/Etc/Trial.cs:146).  UXF.Session:EndCurrentTrial () (at Assets/UXF/Scripts/Session.cs:421).  ExperimentController:Update () (at Assets/Scripts/Core/ExperimentController.cs:72).  
161.4403,Log,Button held,UnityEngine.Debug:Log (object).  ProjectileTask:Update () (at Assets/Scripts/Tasks/ProjectileTask.cs:195).  
161.51,Log,Launch force (0.53 0.00 2.37),UnityEngine.Debug:Log (object).  ProjectileTask:FixedUpdate () (at Assets/Scripts/Tasks/ProjectileTask.cs:175).  
161.51,Log,Launch mag 2.423715,UnityEngine.Debug:Log (object).  ProjectileTask:FixedUpdate () (at Assets/Scripts/Tasks/ProjectileTask.cs:176).  
162.1,Warning,Setting linear velocity of a kinematic body is not supported.,UnityEngine.Rigidbody:set_velocity (UnityEngine.Vector3).  BallDetector:OnTriggerEnter (UnityEngine.Collider) (at Assets/Scripts/Tasks/BallDetector.cs:14).  
162.1086,Log,The distance from target is 0.1108918 units,UnityEngine.Debug:Log (object).  ProjectileTask:CalculatePoints (bool) (at Assets/Scripts/Tasks/ProjectileTask.cs:398).  ProjectileTask:Update () (at Assets/Scripts/Tasks/ProjectileTask.cs:287).  
162.1086,Log,Scored 5 points,UnityEngine.Debug:Log (object).  ProjectileTask:CalculatePoints (bool) (at Assets/Scripts/Tasks/ProjectileTask.cs:420).  ProjectileTask:Update () (at Assets/Scripts/Tasks/ProjectileTask.cs:287).  
162.1086,Log,Target hit
5 points,UnityEngine.Debug:Log (object).  ProjectileTask/<DisplayMessage>d__39:MoveNext () (at Assets/Scripts/Tasks/ProjectileTask.cs:364).  UnityEngine.MonoBehaviour:StartCoroutine (System.Collections.IEnumerator).  ProjectileTask:Update () (at Assets/Scripts/Tasks/ProjectileTask.cs:288).  
162.11,Warning,Setting linear velocity of a kinematic body is not supported.,UnityEngine.Rigidbody:set_velocity (UnityEngine.Vector3).  BallDetector:OnTriggerEnter (UnityEngine.Collider) (at Assets/Scripts/Tasks/BallDetector.cs:14).  
163.6262,Log,Input device set as vr_controller,UnityEngine.Debug:Log (object).  ExperimentController:TrialBegin () (at Assets/Scripts/Core/ExperimentController.cs:264).  UnityEngine.Events.UnityEvent`1<UXF.Trial>:Invoke (UXF.Trial).  UXF.Trial:Begin () (at Assets/UXF/Scripts/Etc/Trial.cs:129).  UXF.Session:BeginNextTrial () (at Assets/UXF/Scripts/Session.cs:429).  UXF.Session:BeginNextTrialSafe () (at Assets/UXF/Scripts/Session.cs:439).  ExperimentController:BeginNextTrial () (at Assets/Scripts/Core/ExperimentController.cs:238).  ExperimentController:TrialEnd () (at Assets/Scripts/Core/ExperimentController.cs:320).  UnityEngine.Events.UnityEvent`1<UXF.Trial>:Invoke (UXF.Trial).  UXF.Trial:End () (at Assets/UXF/Scripts/Etc/Trial.cs:146).  UXF.Session:EndCurrentTrial () (at Assets/UXF/Scripts/Session.cs:421).  ExperimentController:Update () (at Assets/Scripts/Core/ExperimentController.cs:72).  
163.6262,Log,Setting VR position,UnityEngine.Debug:Log (object).  BaseTask:SetUp () (at Assets/Scripts/Core/BaseTask.cs:180).  ProjectileTask:SetUp () (at Assets/Scripts/Tasks/ProjectileTask.cs:427).  ExperimentController:TrialBegin () (at Assets/Scripts/Core/ExperimentController.cs:272).  UnityEngine.Events.UnityEvent`1<UXF.Trial>:Invoke (UXF.Trial).  UXF.Trial:Begin () (at Assets/UXF/Scripts/Etc/Trial.cs:129).  UXF.Session:BeginNextTrial () (at Assets/UXF/Scripts/Session.cs:429).  UXF.Session:BeginNextTrialSafe () (at Assets/UXF/Scripts/Session.cs:439).  ExperimentController:BeginNextTrial () (at Assets/Scripts/Core/ExperimentController.cs:238).  ExperimentController:TrialEnd () (at Assets/Scripts/Core/ExperimentController.cs:320).  UnityEngine.Events.UnityEvent`1<UXF.Trial>:Invoke (UXF.Trial).  UXF.Trial:End () (at Assets/UXF/Scripts/Etc/Trial.cs:146).  UXF.Session:EndCurrentTrial () (at Assets/UXF/Scripts/Session.cs:421).  ExperimentController:Update () (at Assets/Scripts/Core/ExperimentController.cs:72).  
164.0437,Log,Button held,UnityEngine.Debug:Log (object).  ProjectileTask:Update () (at Assets/Scripts/Tasks/ProjectileTask.cs:195).  
164.2,Log,Launch force (0.10 0.00 0.75),UnityEngine.Debug:Log (object).  ProjectileTask:FixedUpdate () (at Assets/Scripts/Tasks/ProjectileTask.cs:175).  
164.2,Log,Launch mag 0.7564297,UnityEngine.Debug:Log (object).  ProjectileTask:FixedUpdate () (at Assets/Scripts/Tasks/ProjectileTask.cs:176).  
166.14,Warning,Setting linear velocity of a kinematic body is not supported.,UnityEngine.Rigidbody:set_velocity (UnityEngine.Vector3).  BallDetector:OnTriggerEnter (UnityEngine.Collider) (at Assets/Scripts/Tasks/BallDetector.cs:14).  
166.1471,Log,The distance from target is 0.1273339 units,UnityEngine.Debug:Log (object).  ProjectileTask:CalculatePoints (bool) (at Assets/Scripts/Tasks/ProjectileTask.cs:398).  ProjectileTask:Update () (at Assets/Scripts/Tasks/ProjectileTask.cs:287).  
166.1471,Log,Scored 5 points,UnityEngine.Debug:Log (object).  ProjectileTask:CalculatePoints (bool) (at Assets/Scripts/Tasks/ProjectileTask.cs:420).  ProjectileTask:Update () (at Assets/Scripts/Tasks/ProjectileTask.cs:287).  
166.1471,Log,Target hit
5 points,UnityEngine.Debug:Log (object).  ProjectileTask/<DisplayMessage>d__39:MoveNext () (at Assets/Scripts/Tasks/ProjectileTask.cs:364).  UnityEngine.MonoBehaviour:StartCoroutine (System.Collections.IEnumerator).  ProjectileTask:Update () (at Assets/Scripts/Tasks/ProjectileTask.cs:288).  
166.15,Warning,Setting linear velocity of a kinematic body is not supported.,UnityEngine.Rigidbody:set_velocity (UnityEngine.Vector3).  BallDetector:OnTriggerEnter (UnityEngine.Collider) (at Assets/Scripts/Tasks/BallDetector.cs:14).  
167.6644,Warning,Setting linear velocity of a kinematic body is not supported.,UnityEngine.Rigidbody:set_velocity (UnityEngine.Vector3).  ProjectileTask:TaskBegin () (at Assets/Scripts/Tasks/ProjectileTask.cs:490).  ExperimentController:TrialBegin () (at Assets/Scripts/Core/ExperimentController.cs:275).  UnityEngine.Events.UnityEvent`1<UXF.Trial>:Invoke (UXF.Trial).  UXF.Trial:Begin () (at Assets/UXF/Scripts/Etc/Trial.cs:129).  UXF.Session:BeginNextTrial () (at Assets/UXF/Scripts/Session.cs:429).  UXF.Session:BeginNextTrialSafe () (at Assets/UXF/Scripts/Session.cs:439).  ExperimentController:BeginNextTrial () (at Assets/Scripts/Core/ExperimentController.cs:238).  ExperimentController:TrialEnd () (at Assets/Scripts/Core/ExperimentController.cs:320).  UnityEngine.Events.UnityEvent`1<UXF.Trial>:Invoke (UXF.Trial).  UXF.Trial:End () (at Assets/UXF/Scripts/Etc/Trial.cs:146).  UXF.Session:EndCurrentTrial () (at Assets/UXF/Scripts/Session.cs:421).  ExperimentController:Update () (at Assets/Scripts/Core/ExperimentController.cs:72).  
167.6644,Warning,Setting angular velocity of a kinematic body is not supported.,UnityEngine.Rigidbody:set_angularVelocity (UnityEngine.Vector3).  ProjectileTask:TaskBegin () (at Assets/Scripts/Tasks/ProjectileTask.cs:491).  ExperimentController:TrialBegin () (at Assets/Scripts/Core/ExperimentController.cs:275).  UnityEngine.Events.UnityEvent`1<UXF.Trial>:Invoke (UXF.Trial).  UXF.Trial:Begin () (at Assets/UXF/Scripts/Etc/Trial.cs:129).  UXF.Session:BeginNextTrial () (at Assets/UXF/Scripts/Session.cs:429).  UXF.Session:BeginNextTrialSafe () (at Assets/UXF/Scripts/Session.cs:439).  ExperimentController:BeginNextTrial () (at Assets/Scripts/Core/ExperimentController.cs:238).  ExperimentController:TrialEnd () (at Assets/Scripts/Core/ExperimentController.cs:320).  UnityEngine.Events.UnityEvent`1<UXF.Trial>:Invoke (UXF.Trial).  UXF.Trial:End () (at Assets/UXF/Scripts/Etc/Trial.cs:146).  UXF.Session:EndCurrentTrial () (at Assets/UXF/Scripts/Session.cs:421).  ExperimentController:Update () (at Assets/Scripts/Core/ExperimentController.cs:72).  
169.7377,Log,Button held,UnityEngine.Debug:Log (object).  ProjectileTask:Update () (at Assets/Scripts/Tasks/ProjectileTask.cs:195).  
169.8,Log,Launch force (-0.22 0.00 2.43),UnityEngine.Debug:Log (object).  ProjectileTask:FixedUpdate () (at Assets/Scripts/Tasks/ProjectileTask.cs:175).  
169.8,Log,Launch mag 2.439522,UnityEngine.Debug:Log (object).  ProjectileTask:FixedUpdate () (at Assets/Scripts/Tasks/ProjectileTask.cs:176).  
170.38,Warning,Setting linear velocity of a kinematic body is not supported.,UnityEngine.Rigidbody:set_velocity (UnityEngine.Vector3).  BallDetector:OnTriggerEnter (UnityEngine.Collider) (at Assets/Scripts/Tasks/BallDetector.cs:14).  
170.39,Warning,Setting linear velocity of a kinematic body is not supported.,UnityEngine.Rigidbody:set_velocity (UnityEngine.Vector3).  BallDetector:OnTriggerEnter (UnityEngine.Collider) (at Assets/Scripts/Tasks/BallDetector.cs:14).  
170.3923,Log,The distance from target is 0.1383585 units,UnityEngine.Debug:Log (object).  ProjectileTask:CalculatePoints (bool) (at Assets/Scripts/Tasks/ProjectileTask.cs:398).  ProjectileTask:Update () (at Assets/Scripts/Tasks/ProjectileTask.cs:287).  
170.3923,Log,Scored 5 points,UnityEngine.Debug:Log (object).  ProjectileTask:CalculatePoints (bool) (at Assets/Scripts/Tasks/ProjectileTask.cs:420).  ProjectileTask:Update () (at Assets/Scripts/Tasks/ProjectileTask.cs:287).  
170.3923,Log,Target hit
5 points,UnityEngine.Debug:Log (object).  ProjectileTask/<DisplayMessage>d__39:MoveNext () (at Assets/Scripts/Tasks/ProjectileTask.cs:364).  UnityEngine.MonoBehaviour:StartCoroutine (System.Collections.IEnumerator).  ProjectileTask:Update () (at Assets/Scripts/Tasks/ProjectileTask.cs:288).  
171.9106,Warning,Setting linear velocity of a kinematic body is not supported.,UnityEngine.Rigidbody:set_velocity (UnityEngine.Vector3).  ProjectileTask:TaskBegin () (at Assets/Scripts/Tasks/ProjectileTask.cs:490).  ExperimentController:TrialBegin () (at Assets/Scripts/Core/ExperimentController.cs:275).  UnityEngine.Events.UnityEvent`1<UXF.Trial>:Invoke (UXF.Trial).  UXF.Trial:Begin () (at Assets/UXF/Scripts/Etc/Trial.cs:129).  UXF.Session:BeginNextTrial () (at Assets/UXF/Scripts/Session.cs:429).  UXF.Session:BeginNextTrialSafe () (at Assets/UXF/Scripts/Session.cs:439).  ExperimentController:BeginNextTrial () (at Assets/Scripts/Core/ExperimentController.cs:238).  ExperimentController:TrialEnd () (at Assets/Scripts/Core/ExperimentController.cs:320).  UnityEngine.Events.UnityEvent`1<UXF.Trial>:Invoke (UXF.Trial).  UXF.Trial:End () (at Assets/UXF/Scripts/Etc/Trial.cs:146).  UXF.Session:EndCurrentTrial () (at Assets/UXF/Scripts/Session.cs:421).  ExperimentController:Update () (at Assets/Scripts/Core/ExperimentController.cs:72).  
171.9106,Warning,Setting angular velocity of a kinematic body is not supported.,UnityEngine.Rigidbody:set_angularVelocity (UnityEngine.Vector3).  ProjectileTask:TaskBegin () (at Assets/Scripts/Tasks/ProjectileTask.cs:491).  ExperimentController:TrialBegin () (at Assets/Scripts/Core/ExperimentController.cs:275).  UnityEngine.Events.UnityEvent`1<UXF.Trial>:Invoke (UXF.Trial).  UXF.Trial:Begin () (at Assets/UXF/Scripts/Etc/Trial.cs:129).  UXF.Session:BeginNextTrial () (at Assets/UXF/Scripts/Session.cs:429).  UXF.Session:BeginNextTrialSafe () (at Assets/UXF/Scripts/Session.cs:439).  ExperimentController:BeginNextTrial () (at Assets/Scripts/Core/ExperimentController.cs:238).  ExperimentController:TrialEnd () (at Assets/Scripts/Core/ExperimentController.cs:320).  UnityEngine.Events.UnityEvent`1<UXF.Trial>:Invoke (UXF.Trial).  UXF.Trial:End () (at Assets/UXF/Scripts/Etc/Trial.cs:146).  UXF.Session:EndCurrentTrial () (at Assets/UXF/Scripts/Session.cs:421).  ExperimentController:Update () (at Assets/Scripts/Core/ExperimentController.cs:72).  
172.3413,Log,Button held,UnityEngine.Debug:Log (object).  ProjectileTask:Update () (at Assets/Scripts/Tasks/ProjectileTask.cs:195).  
172.49,Log,Launch force (-0.26 0.00 0.77),UnityEngine.Debug:Log (object).  ProjectileTask:FixedUpdate () (at Assets/Scripts/Tasks/ProjectileTask.cs:175).  
172.49,Log,Launch mag 0.816829,UnityEngine.Debug:Log (object).  ProjectileTask:FixedUpdate () (at Assets/Scripts/Tasks/ProjectileTask.cs:176).  
174.36,Warning,Setting linear velocity of a kinematic body is not supported.,UnityEngine.Rigidbody:set_velocity (UnityEngine.Vector3).  BallDetector:OnTriggerEnter (UnityEngine.Collider) (at Assets/Scripts/Tasks/BallDetector.cs:14).  
174.3608,Log,The distance from target is 0.1912223 units,UnityEngine.Debug:Log (object).  ProjectileTask:CalculatePoints (bool) (at Assets/Scripts/Tasks/ProjectileTask.cs:398).  ProjectileTask:Update () (at Assets/Scripts/Tasks/ProjectileTask.cs:312).  
174.3608,Log,Target width 0.2519452,UnityEngine.Debug:Log (object).  ProjectileTask:CalculatePoints (bool) (at Assets/Scripts/Tasks/ProjectileTask.cs:408).  ProjectileTask:Update () (at Assets/Scripts/Tasks/ProjectileTask.cs:312).  
174.3608,Log,Scored 1 points,UnityEngine.Debug:Log (object).  ProjectileTask:CalculatePoints (bool) (at Assets/Scripts/Tasks/ProjectileTask.cs:420).  ProjectileTask:Update () (at Assets/Scripts/Tasks/ProjectileTask.cs:312).  
174.3608,Log,Ball came to a stop
1 points,UnityEngine.Debug:Log (object).  ProjectileTask/<DisplayMessage>d__39:MoveNext () (at Assets/Scripts/Tasks/ProjectileTask.cs:364).  UnityEngine.MonoBehaviour:StartCoroutine (System.Collections.IEnumerator).  ProjectileTask:Update () (at Assets/Scripts/Tasks/ProjectileTask.cs:313).  
174.37,Warning,Setting linear velocity of a kinematic body is not supported.,UnityEngine.Rigidbody:set_velocity (UnityEngine.Vector3).  BallDetector:OnTriggerEnter (UnityEngine.Collider) (at Assets/Scripts/Tasks/BallDetector.cs:14).  
175.8775,Warning,Setting linear velocity of a kinematic body is not supported.,UnityEngine.Rigidbody:set_velocity (UnityEngine.Vector3).  ProjectileTask:TaskBegin () (at Assets/Scripts/Tasks/ProjectileTask.cs:490).  ExperimentController:TrialBegin () (at Assets/Scripts/Core/ExperimentController.cs:275).  UnityEngine.Events.UnityEvent`1<UXF.Trial>:Invoke (UXF.Trial).  UXF.Trial:Begin () (at Assets/UXF/Scripts/Etc/Trial.cs:129).  UXF.Session:BeginNextTrial () (at Assets/UXF/Scripts/Session.cs:429).  UXF.Session:BeginNextTrialSafe () (at Assets/UXF/Scripts/Session.cs:439).  ExperimentController:BeginNextTrial () (at Assets/Scripts/Core/ExperimentController.cs:238).  ExperimentController:TrialEnd () (at Assets/Scripts/Core/ExperimentController.cs:320).  UnityEngine.Events.UnityEvent`1<UXF.Trial>:Invoke (UXF.Trial).  UXF.Trial:End () (at Assets/UXF/Scripts/Etc/Trial.cs:146).  UXF.Session:EndCurrentTrial () (at Assets/UXF/Scripts/Session.cs:421).  ExperimentController:Update () (at Assets/Scripts/Core/ExperimentController.cs:72).  
175.8775,Warning,Setting angular velocity of a kinematic body is not supported.,UnityEngine.Rigidbody:set_angularVelocity (UnityEngine.Vector3).  ProjectileTask:TaskBegin () (at Assets/Scripts/Tasks/ProjectileTask.cs:491).  ExperimentController:TrialBegin () (at Assets/Scripts/Core/ExperimentController.cs:275).  UnityEngine.Events.UnityEvent`1<UXF.Trial>:Invoke (UXF.Trial).  UXF.Trial:Begin () (at Assets/UXF/Scripts/Etc/Trial.cs:129).  UXF.Session:BeginNextTrial () (at Assets/UXF/Scripts/Session.cs:429).  UXF.Session:BeginNextTrialSafe () (at Assets/UXF/Scripts/Session.cs:439).  ExperimentController:BeginNextTrial () (at Assets/Scripts/Core/ExperimentController.cs:238).  ExperimentController:TrialEnd () (at Assets/Scripts/Core/ExperimentController.cs:320).  UnityEngine.Events.UnityEvent`1<UXF.Trial>:Invoke (UXF.Trial).  UXF.Trial:End () (at Assets/UXF/Scripts/Etc/Trial.cs:146).  UXF.Session:EndCurrentTrial () (at Assets/UXF/Scripts/Session.cs:421).  ExperimentController:Update () (at Assets/Scripts/Core/ExperimentController.cs:72).  
176.3229,Log,Button held,UnityEngine.Debug:Log (object).  ProjectileTask:Update () (at Assets/Scripts/Tasks/ProjectileTask.cs:195).  
176.47,Log,Launch force (0.04 0.00 0.61),UnityEngine.Debug:Log (object).  ProjectileTask:FixedUpdate () (at Assets/Scripts/Tasks/ProjectileTask.cs:175).  
176.47,Log,Launch mag 0.614327,UnityEngine.Debug:Log (object).  ProjectileTask:FixedUpdate () (at Assets/Scripts/Tasks/ProjectileTask.cs:176).  
178.85,Warning,Setting linear velocity of a kinematic body is not supported.,UnityEngine.Rigidbody:set_velocity (UnityEngine.Vector3).  BallDetector:OnTriggerEnter (UnityEngine.Collider) (at Assets/Scripts/Tasks/BallDetector.cs:14).  
178.8579,Log,The distance from target is 0.1367294 units,UnityEngine.Debug:Log (object).  ProjectileTask:CalculatePoints (bool) (at Assets/Scripts/Tasks/ProjectileTask.cs:398).  ProjectileTask:Update () (at Assets/Scripts/Tasks/ProjectileTask.cs:287).  
178.8579,Log,Scored 5 points,UnityEngine.Debug:Log (object).  ProjectileTask:CalculatePoints (bool) (at Assets/Scripts/Tasks/ProjectileTask.cs:420).  ProjectileTask:Update () (at Assets/Scripts/Tasks/ProjectileTask.cs:287).  
178.8579,Log,Target hit
5 points,UnityEngine.Debug:Log (object).  ProjectileTask/<DisplayMessage>d__39:MoveNext () (at Assets/Scripts/Tasks/ProjectileTask.cs:364).  UnityEngine.MonoBehaviour:StartCoroutine (System.Collections.IEnumerator).  ProjectileTask:Update () (at Assets/Scripts/Tasks/ProjectileTask.cs:288).  
178.86,Warning,Setting linear velocity of a kinematic body is not supported.,UnityEngine.Rigidbody:set_velocity (UnityEngine.Vector3).  BallDetector:OnTriggerEnter (UnityEngine.Collider) (at Assets/Scripts/Tasks/BallDetector.cs:14).  
180.3739,Warning,Setting linear velocity of a kinematic body is not supported.,UnityEngine.Rigidbody:set_velocity (UnityEngine.Vector3).  ProjectileTask:TaskBegin () (at Assets/Scripts/Tasks/ProjectileTask.cs:490).  ExperimentController:TrialBegin () (at Assets/Scripts/Core/ExperimentController.cs:275).  UnityEngine.Events.UnityEvent`1<UXF.Trial>:Invoke (UXF.Trial).  UXF.Trial:Begin () (at Assets/UXF/Scripts/Etc/Trial.cs:129).  UXF.Session:BeginNextTrial () (at Assets/UXF/Scripts/Session.cs:429).  UXF.Session:BeginNextTrialSafe () (at Assets/UXF/Scripts/Session.cs:439).  ExperimentController:BeginNextTrial () (at Assets/Scripts/Core/ExperimentController.cs:238).  ExperimentController:TrialEnd () (at Assets/Scripts/Core/ExperimentController.cs:320).  UnityEngine.Events.UnityEvent`1<UXF.Trial>:Invoke (UXF.Trial).  UXF.Trial:End () (at Assets/UXF/Scripts/Etc/Trial.cs:146).  UXF.Session:EndCurrentTrial () (at Assets/UXF/Scripts/Session.cs:421).  ExperimentController:Update () (at Assets/Scripts/Core/ExperimentController.cs:72).  
